,pagefaults_time,cpu_statistics_time,pagefaults_uid,kernel_statistics_time,threads_percent_system,stack_utilization_pid,kernel_tables_time,cpu_statistics_pid,threads_cpu,kernel_tables_uid,kernel_statistics_kb_ccwr_s,pagefaults_pid,task_switching_time,stack_utilization_stksize,task_switching_pid,pagefaults_minflt_s,task_switching_nvcswch_s,threads_percent_guest,kernel_statistics_pid,policy_pid,pagefaults_vsz,cpu_statistics_percent_cpu,cpu_statistics_percent_system,threads_time,task_switching_uid,policy_time,kernel_statistics_kb_rd_s,stack_utilization_time,kernel_statistics_uid,policy_uid,pagefaults_rss,pagefaults_majflt_s,threads_uid,cpu_statistics_percent_guest,pagefaults_percent_mem,threads_percent_cpu,cpu_statistics_uid,stack_utilization_stkref,kernel_tables_pid,cpu_statistics_cpu,cpu_statistics_percent_usr,kernel_statistics_kb_wr_s,threads_percent_usr,task_switching_cswch_s,stack_utilization_uid,timepoint,rank
169,181824,181823,0,181823,0.0,20,181824,20,3,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181824,0,181824,0.0,181824,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,5.0,2.0
170,181824,181823,0,181823,0.0,20,181824,20,3,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181824,0,181824,0.0,181824,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,5.0,2.0
171,181824,181823,0,181823,0.0,20,181824,20,3,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181824,0,181824,0.0,181824,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,5.0,2.0
172,181824,181823,0,181823,0.0,20,181824,20,3,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181824,0,181824,0.0,181824,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,5.0,2.0
173,181824,181823,0,181823,0.0,20,181824,20,3,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181824,0,181824,0.0,181824,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,5.0,2.0
174,181824,181823,0,181823,0.0,20,181824,20,3,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181824,0,181824,0.0,181824,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,5.0,2.0
175,181824,181823,0,181823,0.0,20,181824,20,3,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181824,0,181824,0.0,181824,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,5.0,2.0
176,181827,181826,0,181826,0.0,20,181827,20,3,0,0.0,20,181827,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181827,0,181826,0.0,181827,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,6.0,2.0
177,181827,181826,0,181826,0.0,20,181827,20,3,0,0.0,20,181827,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181827,0,181826,0.0,181827,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,6.0,2.0
178,181827,181826,0,181826,0.0,20,181827,20,3,0,0.0,20,181827,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181827,0,181826,0.0,181827,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,6.0,2.0
179,181827,181826,0,181826,0.0,20,181827,20,3,0,0.0,20,181827,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181827,0,181826,0.0,181827,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,6.0,2.0
180,181827,181826,0,181826,0.0,20,181827,20,3,0,0.0,20,181827,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181827,0,181826,0.0,181827,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,6.0,2.0
181,181827,181826,0,181826,0.0,20,181827,20,3,0,0.0,20,181827,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181827,0,181826,0.0,181827,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,6.0,2.0
182,181827,181826,0,181826,0.0,20,181827,20,3,0,0.0,20,181827,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181827,0,181826,0.0,181827,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,6.0,2.0
183,181827,181826,0,181826,0.0,20,181827,20,3,0,0.0,20,181827,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181827,0,181826,0.0,181827,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,6.0,2.0
184,181829,181829,0,181829,0.0,20,181830,20,3,0,0.0,20,181830,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181830,0,181829,0.0,181830,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,7.0,2.0
185,181829,181829,0,181829,0.0,20,181830,20,3,0,0.0,20,181830,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181830,0,181829,0.0,181830,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,7.0,2.0
186,181829,181829,0,181829,0.0,20,181830,20,3,0,0.0,20,181830,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181830,0,181829,0.0,181830,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,7.0,2.0
187,181829,181829,0,181829,0.0,20,181830,20,3,0,0.0,20,181830,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181830,0,181829,0.0,181830,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,7.0,2.0
188,181829,181829,0,181829,0.0,20,181830,20,3,0,0.0,20,181830,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181830,0,181829,0.0,181830,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,7.0,2.0
189,181829,181829,0,181829,0.0,20,181830,20,3,0,0.0,20,181830,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181830,0,181829,0.0,181830,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,7.0,2.0
190,181829,181829,0,181829,0.0,20,181830,20,3,0,0.0,20,181830,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181830,0,181829,0.0,181830,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,7.0,2.0
191,181829,181829,0,181829,0.0,20,181830,20,3,0,0.0,20,181830,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181830,0,181829,0.0,181830,0,0,3484,0.0,0,0.0,0.02,0.0,0,12,20,3,0.0,0.0,0.0,0.0,0,7.0,2.0
192,181809,181808,0,181809,0.0,20,181809,20,1,0,0.0,20,181809,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181809,0,181809,0.0,181809,0,0,3388,0.0,0,0.0,0.02,0.0,0,12,20,1,0.0,0.0,0.0,0.0,0,0.0,3.0
193,181809,181808,0,181809,0.0,20,181809,20,1,0,0.0,20,181809,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181809,0,181809,0.0,181809,0,0,3388,0.0,0,0.0,0.02,0.0,0,12,20,1,0.0,0.0,0.0,0.0,0,0.0,3.0
194,181809,181808,0,181809,0.0,20,181809,20,1,0,0.0,20,181809,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181809,0,181809,0.0,181809,0,0,3388,0.0,0,0.0,0.02,0.0,0,12,20,1,0.0,0.0,0.0,0.0,0,0.0,3.0
195,181809,181808,0,181809,0.0,20,181809,20,1,0,0.0,20,181809,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181809,0,181809,0.0,181809,0,0,3388,0.0,0,0.0,0.02,0.0,0,12,20,1,0.0,0.0,0.0,0.0,0,0.0,3.0
196,181809,181808,0,181809,0.0,20,181809,20,1,0,0.0,20,181809,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181809,0,181809,0.0,181809,0,0,3388,0.0,0,0.0,0.02,0.0,0,12,20,1,0.0,0.0,0.0,0.0,0,0.0,3.0
197,181809,181808,0,181809,0.0,20,181809,20,1,0,0.0,20,181809,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181809,0,181809,0.0,181809,0,0,3388,0.0,0,0.0,0.02,0.0,0,12,20,1,0.0,0.0,0.0,0.0,0,0.0,3.0
198,181809,181808,0,181809,0.0,20,181809,20,1,0,0.0,20,181809,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181809,0,181809,0.0,181809,0,0,3388,0.0,0,0.0,0.02,0.0,0,12,20,1,0.0,0.0,0.0,0.0,0,0.0,3.0
199,181809,181808,0,181809,0.0,20,181809,20,1,0,0.0,20,181809,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181809,0,181809,0.0,181809,0,0,3388,0.0,0,0.0,0.02,0.0,0,12,20,1,0.0,0.0,0.0,0.0,0,0.0,3.0
200,181812,181811,0,181812,0.0,20,181812,20,4,0,0.0,20,181812,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181812,0,181812,0.0,181812,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,1.0,3.0
201,181812,181811,0,181812,0.0,20,181812,20,4,0,0.0,20,181812,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181812,0,181812,0.0,181812,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,1.0,3.0
202,181812,181811,0,181812,0.0,20,181812,20,4,0,0.0,20,181812,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181812,0,181812,0.0,181812,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,1.0,3.0
203,181812,181811,0,181812,0.0,20,181812,20,4,0,0.0,20,181812,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181812,0,181812,0.0,181812,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,1.0,3.0
204,181812,181811,0,181812,0.0,20,181812,20,4,0,0.0,20,181812,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181812,0,181812,0.0,181812,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,1.0,3.0
205,181812,181811,0,181812,0.0,20,181812,20,4,0,0.0,20,181812,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181812,0,181812,0.0,181812,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,1.0,3.0
206,181812,181811,0,181812,0.0,20,181812,20,4,0,0.0,20,181812,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181812,0,181812,0.0,181812,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,1.0,3.0
207,181812,181811,0,181812,0.0,20,181812,20,4,0,0.0,20,181812,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181812,0,181812,0.0,181812,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,1.0,3.0
208,181815,181814,0,181815,0.0,20,181815,20,4,0,0.0,20,181815,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181815,0,181815,0.0,181815,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,2.0,3.0
209,181815,181814,0,181815,0.0,20,181815,20,4,0,0.0,20,181815,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181815,0,181815,0.0,181815,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,2.0,3.0
210,181815,181814,0,181815,0.0,20,181815,20,4,0,0.0,20,181815,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181815,0,181815,0.0,181815,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,2.0,3.0
211,181815,181814,0,181815,0.0,20,181815,20,4,0,0.0,20,181815,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181815,0,181815,0.0,181815,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,2.0,3.0
212,181815,181814,0,181815,0.0,20,181815,20,4,0,0.0,20,181815,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181815,0,181815,0.0,181815,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,2.0,3.0
213,181815,181814,0,181815,0.0,20,181815,20,4,0,0.0,20,181815,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181815,0,181815,0.0,181815,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,2.0,3.0
214,181815,181814,0,181815,0.0,20,181815,20,4,0,0.0,20,181815,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181815,0,181815,0.0,181815,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,2.0,3.0
215,181815,181814,0,181815,0.0,20,181815,20,4,0,0.0,20,181815,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181815,0,181815,0.0,181815,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,2.0,3.0
216,181818,181817,0,181817,0.0,20,181818,20,4,0,0.0,20,181818,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181818,0,181817,0.0,181818,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,3.0,3.0
217,181818,181817,0,181817,0.0,20,181818,20,4,0,0.0,20,181818,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181818,0,181817,0.0,181818,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,3.0,3.0
218,181818,181817,0,181817,0.0,20,181818,20,4,0,0.0,20,181818,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181818,0,181817,0.0,181818,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,3.0,3.0
219,181818,181817,0,181817,0.0,20,181818,20,4,0,0.0,20,181818,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181818,0,181817,0.0,181818,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,3.0,3.0
220,181818,181817,0,181817,0.0,20,181818,20,4,0,0.0,20,181818,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181818,0,181817,0.0,181818,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,3.0,3.0
221,181818,181817,0,181817,0.0,20,181818,20,4,0,0.0,20,181818,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181818,0,181817,0.0,181818,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,3.0,3.0
222,181818,181817,0,181817,0.0,20,181818,20,4,0,0.0,20,181818,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181818,0,181817,0.0,181818,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,3.0,3.0
223,181818,181817,0,181817,0.0,20,181818,20,4,0,0.0,20,181818,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181818,0,181817,0.0,181818,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,3.0,3.0
224,181820,181820,0,181820,0.0,20,181821,20,4,0,0.0,20,181821,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181821,0,181820,0.0,181820,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,4.0,3.0
225,181820,181820,0,181820,0.0,20,181821,20,4,0,0.0,20,181821,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181821,0,181820,0.0,181820,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,4.0,3.0
226,181820,181820,0,181820,0.0,20,181821,20,4,0,0.0,20,181821,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181821,0,181820,0.0,181820,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,4.0,3.0
227,181820,181820,0,181820,0.0,20,181821,20,4,0,0.0,20,181821,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181821,0,181820,0.0,181820,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,4.0,3.0
228,181820,181820,0,181820,0.0,20,181821,20,4,0,0.0,20,181821,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181821,0,181820,0.0,181820,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,4.0,3.0
229,181820,181820,0,181820,0.0,20,181821,20,4,0,0.0,20,181821,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181821,0,181820,0.0,181820,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,4.0,3.0
230,181820,181820,0,181820,0.0,20,181821,20,4,0,0.0,20,181821,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181821,0,181820,0.0,181820,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,4.0,3.0
231,181820,181820,0,181820,0.0,20,181821,20,4,0,0.0,20,181821,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181821,0,181820,0.0,181820,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,4.0,3.0
232,181823,181823,0,181823,0.0,20,181823,20,4,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181823,0,181823,0.0,181823,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,5.0,3.0
233,181823,181823,0,181823,0.0,20,181823,20,4,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181823,0,181823,0.0,181823,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,5.0,3.0
234,181823,181823,0,181823,0.0,20,181823,20,4,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181823,0,181823,0.0,181823,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,5.0,3.0
235,181823,181823,0,181823,0.0,20,181823,20,4,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181823,0,181823,0.0,181823,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,5.0,3.0
236,181823,181823,0,181823,0.0,20,181823,20,4,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181823,0,181823,0.0,181823,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,5.0,3.0
237,181823,181823,0,181823,0.0,20,181823,20,4,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181823,0,181823,0.0,181823,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,5.0,3.0
238,181823,181823,0,181823,0.0,20,181823,20,4,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181823,0,181823,0.0,181823,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,5.0,3.0
239,181823,181823,0,181823,0.0,20,181823,20,4,0,0.0,20,181824,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181823,0,181823,0.0,181823,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,5.0,3.0
240,181826,181826,0,181826,0.0,20,181826,20,4,0,0.0,20,181826,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181826,0,181826,0.0,181826,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,6.0,3.0
241,181826,181826,0,181826,0.0,20,181826,20,4,0,0.0,20,181826,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181826,0,181826,0.0,181826,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,6.0,3.0
242,181826,181826,0,181826,0.0,20,181826,20,4,0,0.0,20,181826,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181826,0,181826,0.0,181826,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,6.0,3.0
243,181826,181826,0,181826,0.0,20,181826,20,4,0,0.0,20,181826,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181826,0,181826,0.0,181826,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,6.0,3.0
244,181826,181826,0,181826,0.0,20,181826,20,4,0,0.0,20,181826,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181826,0,181826,0.0,181826,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,6.0,3.0
245,181826,181826,0,181826,0.0,20,181826,20,4,0,0.0,20,181826,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181826,0,181826,0.0,181826,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,6.0,3.0
246,181826,181826,0,181826,0.0,20,181826,20,4,0,0.0,20,181826,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181826,0,181826,0.0,181826,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,6.0,3.0
247,181826,181826,0,181826,0.0,20,181826,20,4,0,0.0,20,181826,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181826,0,181826,0.0,181826,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,6.0,3.0
248,181828,181828,0,181828,0.0,20,181829,20,4,0,0.0,20,181829,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181829,0,181828,0.0,181829,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,7.0,3.0
249,181828,181828,0,181828,0.0,20,181829,20,4,0,0.0,20,181829,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181829,0,181828,0.0,181829,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,7.0,3.0
250,181828,181828,0,181828,0.0,20,181829,20,4,0,0.0,20,181829,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181829,0,181828,0.0,181829,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,7.0,3.0
251,181828,181828,0,181828,0.0,20,181829,20,4,0,0.0,20,181829,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181829,0,181828,0.0,181829,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,7.0,3.0
252,181828,181828,0,181828,0.0,20,181829,20,4,0,0.0,20,181829,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181829,0,181828,0.0,181829,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,7.0,3.0
253,181828,181828,0,181828,0.0,20,181829,20,4,0,0.0,20,181829,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181829,0,181828,0.0,181829,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,7.0,3.0
254,181828,181828,0,181828,0.0,20,181829,20,4,0,0.0,20,181829,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181829,0,181828,0.0,181829,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,7.0,3.0
255,181828,181828,0,181828,0.0,20,181829,20,4,0,0.0,20,181829,132,20,0.0,0.0,0.0,20,20,8808,0.0,0.0,181829,0,181828,0.0,181829,0,0,3416,0.0,0,0.0,0.02,0.0,0,12,20,4,0.0,0.0,0.0,0.0,0,7.0,3.0
